system:index,Deployment_ID,perc_hard_mast_1000,perc_soft_mast_1000,perc_total_forest_1000,.geo
00000000000000000076,MI_Forest_Upper_Peninsula_20_18,0.20466991386664468,0.8748635533907556,0,"{""type"":""Polygon"",""coordinates"":[[[-87.58589922413978,46.6769962436906],[-87.58956260919936,46.67663803037404],[-87.59293425262965,46.67559191779767],[-87.59574567795588,46.67394121305748],[-87.5977730738203,46.671817360319174],[-87.59885511618685,46.66938946285579],[-87.59890579202187,46.66685080850955],[-87.59792120923115,46.6644034754947],[-87.59597986224932,46.662242246564574],[-87.5932363459415,46.66053911209682],[-87.58990903001727,46.65942959321646],[-87.58626268124542,46.6590019694056],[-87.58258741534365,46.659290263376874],[-87.57917564544961,46.66027153789949],[-87.57629884908354,46.66186771818214],[-87.57418598953532,46.66395179581677],[-87.57300529966732,46.66635792381824],[-87.57285087523776,46.66889460381763],[-87.57373514968577,46.67135992014744],[-87.57558786035263,46.673557611054314],[-87.57826160218023,46.67531269817354],[-87.58154353906068,46.67648542796609],[-87.58517234752574,46.67698241127358],[-87.58589922413978,46.6769962436906]]]}"
00000000000000000077,MI_Forest_Upper_Peninsula_20_19,1.151662549488985,8.08432693704924,0,"{""type"":""Polygon"",""coordinates"":[[[-87.48069565298583,46.63660124724745],[-87.48435630245827,46.63624303401338],[-87.48772542834791,46.635196921658775],[-87.4905347547783,46.63354621721038],[-87.49256063751093,46.63142236474279],[-87.49364187283278,46.628994467444585],[-87.49369251169738,46.62645581310643],[-87.4927086646477,46.62400847994009],[-87.49076876729109,46.62184725074615],[-87.48802729896528,46.620144115984615],[-87.48470246639113,46.619034596872154],[-87.48105883885164,46.61860697296325],[-87.4773863157426,46.61889526700115],[-87.47397709217306,46.619876541734264],[-87.47110244319002,46.621472722305604],[-87.46899116121584,46.6235568002171],[-87.46781135343181,46.62596292839719],[-87.46765704513895,46.62849960842121],[-87.46854066022726,46.63096492461394],[-87.47039198825208,46.63316261526483],[-87.47306373406111,46.634917702089005],[-87.47634322044293,46.636090431639566],[-87.47996931916437,46.63658741483366],[-87.48069565298583,46.63660124724745]]]}"
00000000000000000078,MI_Forest_Upper_Peninsula_20_20,0.16552668274858282,5.814808594664474,0,"{""type"":""Polygon"",""coordinates"":[[[-87.49739944553205,46.63380093178587],[-87.50105990558333,46.63344271855753],[-87.50442885715007,46.63239660621827],[-87.50723803824592,46.6307459017901],[-87.50926381620425,46.628622049341274],[-87.5103449956436,46.6261941520545],[-87.51039563194821,46.623655497716896],[-87.50941183584368,46.621208164540064],[-87.50747203886394,46.61904693532786],[-87.50473071234724,46.617343800545974],[-87.50140605172855,46.61623428141742],[-87.4977626126163,46.615806657501736],[-87.49409027942743,46.61609495154424],[-87.49068123217388,46.61707622629195],[-87.48780673188284,46.618672406883285],[-87.48569555914513,46.62075648481396],[-87.48451581243953,46.623162613006414],[-87.48436151218831,46.62569929303214],[-87.48524508162033,46.628164609215396],[-87.4870963139064,46.630362299848535],[-87.48976792150444,46.63211738665227],[-87.49304723820559,46.633290116186075],[-87.49667314929535,46.63378709937231],[-87.49739944553205,46.63380093178587]]]}"
00000000000000000079,MI_Forest_Upper_Peninsula_20_22,0.0593832334511897,1.3529593782279676,0,"{""type"":""Polygon"",""coordinates"":[[[-87.54869694405087,46.617297798787064],[-87.55235628835973,46.6169395855924],[-87.55572421311695,46.615893473343625],[-87.55853253815248,46.614242769034526],[-87.56055769896146,46.612118916696176],[-87.5616385492376,46.609691019476806],[-87.56168917046314,46.60715236514251],[-87.56070567443936,46.60470503190385],[-87.55876646870689,46.602543802584],[-87.5560259774847,46.60084066768223],[-87.55270232973082,46.59973114845895],[-87.54906000050663,46.59930352450326],[-87.54538878599949,46.59959181857296],[-87.54198077729566,46.60057309340655],[-87.53910715284107,46.60216927411571],[-87.53699662353611,46.60425335215936],[-87.53581723659904,46.60665948042471],[-87.5356629837154,46.609196160460485],[-87.5365462842193,46.6116614765878],[-87.53839695257783,46.61385916711648],[-87.5410677460753,46.61561425379982],[-87.54434606331078,46.61678698323487],[-87.54797086919872,46.617283966374835],[-87.54869694405087,46.617297798787064]]]}"
0000000000000000007a,MI_Forest_Upper_Peninsula_20_23,0.10436201313867614,1.5753423096817414,0,"{""type"":""Polygon"",""coordinates"":[[[-87.54850074360452,46.61969679515383],[-87.55216025004341,46.61933858195426],[-87.5555283240077,46.61829246969234],[-87.55833677343851,46.616641765365934],[-87.5603620239263,46.614517913011525],[-87.56144292203359,46.612090015782364],[-87.5614935454503,46.60955136144759],[-87.5605100058214,46.60710402821791],[-87.558570714174,46.604942798913704],[-87.55583010157403,46.60323966402935],[-87.55250630663939,46.60213014481984],[-87.54886381613586,46.601702520869964],[-87.54519243907156,46.60199081493572],[-87.54178427945465,46.602972089756825],[-87.53891052773108,46.60456827044886],[-87.53679990492805,46.606652348476096],[-87.53562046571254,46.609058476730844],[-87.53546620594585,46.61159515676516],[-87.53634954552807,46.6140604729006],[-87.53820029583167,46.61625816344446],[-87.5408712076272,46.6180132501453],[-87.54414967009637,46.61918597959471],[-87.54777463658267,46.6196829627414],[-87.54850074360452,46.61969679515383]]]}"
0000000000000000007b,MI_Forest_Upper_Peninsula_20_24,0.2369739816507793,4.021355537640528,0,"{""type"":""Polygon"",""coordinates"":[[[-87.55059652109965,46.62939979904613],[-87.55425668350331,46.62904158582676],[-87.55762536114713,46.62799547351164],[-87.56043431387099,46.62634476911523],[-87.56245992719182,46.62422091669587],[-87.56354101882003,46.62179301942707],[-87.563591651102,46.61925436509036],[-87.56260793505028,46.616807031897025],[-87.56066829579812,46.61464580265611],[-87.55792719211371,46.61294266784225],[-87.55460280169787,46.611833148688426],[-87.55095965867145,46.61140552476207],[-87.5472876239143,46.61169381881184],[-87.5438788537156,46.612675093582446],[-87.54100458707222,46.614271274205215],[-87.53889358598366,46.61635535216603],[-87.53771393525383,46.618761480377934],[-87.53755964763894,46.62129816040633],[-87.53844314532877,46.623763476574666],[-87.54029422717538,46.625961167179945],[-87.54296561759507,46.62771625395156],[-87.54624466766785,46.62888898345903],[-87.54987028392192,46.629385966632924],[-87.55059652109965,46.62939979904613]]]}"
0000000000000000007c,MI_Forest_Upper_Peninsula_20_25,0.058048478446941394,1.6888692611680716,0,"{""type"":""Polygon"",""coordinates"":[[[-87.53199761060571,46.629796659039876],[-87.53565779984606,46.6294384458197],[-87.53902650218748,46.628392333502404],[-87.54183547550195,46.62674162910313],[-87.54386110366694,46.62461777668111],[-87.54494220321241,46.622189879410705],[-87.54499283585707,46.6196512250739],[-87.54400911258759,46.61720389188206],[-87.5420694591143,46.61504266264374],[-87.53932833533874,46.61333952783276],[-87.53600392056073,46.61223000868121],[-87.53236075083844,46.61180238475581],[-87.5286886891739,46.612090678804925],[-87.52527989399522,46.61307195357347],[-87.52240560628557,46.6146681341934],[-87.52029458972068,46.616752212151496],[-87.51911493033744,46.61915834036164],[-87.5189606415832,46.62169502038981],[-87.5198441457415,46.62416033655948],[-87.52169524115212,46.62635802716728],[-87.52436665115317,46.628113113941794],[-87.52764572526586,46.62928584345163],[-87.53127136810308,46.62978282662664],[-87.53199761060571,46.629796659039876]]]}"
0000000000000000007d,MI_Forest_Upper_Peninsula_20_28,0.41486649934617426,12.018616244808033,0,"{""type"":""Polygon"",""coordinates"":[[[-87.47280304412122,46.61739589901025],[-87.47646239505953,46.617037685815376],[-87.47983032591776,46.61599157356607],[-87.48263865603978,46.61434086925625],[-87.4846638205157,46.61221701691724],[-87.48574467274764,46.60978911969749],[-87.48579529406277,46.60725046536316],[-87.48481179625601,46.604803132124864],[-87.4828725870105,46.60264190280565],[-87.48013209082521,46.6009387679046],[-87.47680843705315,46.599829248681885],[-87.47316610123431,46.59940162472643],[-87.46949488008026,46.599689918795974],[-87.46608686520563,46.600671193629054],[-87.46321323554704,46.60226737433751],[-87.461102702419,46.604351452380484],[-87.45992331334428,46.60675758064541],[-87.45976906017918,46.60929426068111],[-87.460652362281,46.611759576808765],[-87.46250303399022,46.613957267338066],[-87.46517383232487,46.61571235402212],[-87.4684521554989,46.61688508345776],[-87.47207696795365,46.61738206659801],[-87.47280304412122,46.61739589901025]]]}"
0000000000000000007e,MI_Forest_Upper_Peninsula_20_29,0.6283303046169957,13.635383620291371,0,"{""type"":""Polygon"",""coordinates"":[[[-87.46959695046381,46.6078980137664],[-87.47325565971244,46.60753980059089],[-87.47662300002835,46.606493688393655],[-87.47943083780997,46.604842984152334],[-87.48145564734874,46.602719131876874],[-87.48253631027109,46.60029123469588],[-87.48258692291385,46.59775258036346],[-87.48160359769057,46.595305247089605],[-87.47966472848525,46.59314401770847],[-87.4769247126975,46.59144088273845],[-87.47360164144786,46.590331363461246],[-87.46995994395184,46.589903739482786],[-87.46628936617803,46.590192033567945],[-87.46288194859784,46.59117330845045],[-87.46000882265342,46.592769489226676],[-87.45789865957867,46.59485356733465],[-87.45671947741529,46.5972596956415],[-87.45656525149232,46.599796375682985],[-87.4574483989272,46.60226169177846],[-87.45929874630838,46.60445938224767],[-87.46196907643466,46.60621446886246],[-87.46524682479249,46.6073871982413],[-87.4688710016197,46.607884181354926],[-87.46959695046381,46.6078980137664]]]}"
0000000000000000007f,MI_Forest_Upper_Peninsula_20_30,0.7147293453490028,4.682172003876333,0,"{""type"":""Polygon"",""coordinates"":[[[-87.48999733778331,46.61039511035634],[-87.49365621570755,46.610036897175746],[-87.49702371125437,46.60899078496482],[-87.49983167845339,46.60734008070549],[-87.50185658129152,46.60521622841332],[-87.50293729397612,46.60278833122214],[-87.5029879088985,46.60024967688922],[-87.50200453830965,46.597802343624714],[-87.5000655797208,46.59564111425986],[-87.49732543765496,46.59393797930796],[-87.49400221328254,46.592828460045084],[-87.49036034799593,46.59240083607266],[-87.48668960110214,46.59268913015373],[-87.48328202651614,46.59367040502324],[-87.4804087681646,46.59526658578165],[-87.47829850781703,46.59735066387253],[-87.4771192712646,46.599756792168364],[-87.47696503818072,46.60229347220834],[-87.4778482262716,46.60475878831227],[-87.47969865890619,46.60695647879727],[-87.48236911210648,46.60871156543027],[-87.48564701156144,46.60988429482404],[-87.48927135547075,46.61038127794467],[-87.48999733778331,46.61039511035634]]]}"
00000000000000000080,MI_Forest_Upper_Peninsula_2_20_10b,0.12069820360840304,38.52887822852908,0,"{""type"":""Polygon"",""coordinates"":[[[-88.32997158052407,46.24193959031011],[-88.33360581108705,46.24158137787572],[-88.33695062384142,46.24053526767049],[-88.33973968018171,46.23888456605016],[-88.34175094982324,46.23676071620654],[-88.3428243910772,46.23433282050926],[-88.34287467286323,46.2317941662495],[-88.34189793120456,46.229346831614784],[-88.3399720335933,46.227185599864036],[-88.33725034366618,46.225482462255066],[-88.33394949407854,46.224372940892884],[-88.33033214688656,46.22394531603378],[-88.32668611234563,46.22423361071736],[-88.32330147994101,46.22521488749066],[-88.32044756932656,46.22681107086026],[-88.31835152276763,46.22889515145513],[-88.31718023368431,46.23130128136643],[-88.31702704694578,46.233837961629135],[-88.3179042942325,46.236303276493395],[-88.319742269368,46.23850096466304],[-88.32239473862066,46.24025604862757],[-88.32565055932255,46.241428775832716],[-88.32925048871711,46.2419257579278],[-88.32997158052407,46.24193959031011]]]}"
00000000000000000081,MI_Forest_Upper_Peninsula_2_20_11b,0.06170710902194233,50.717556882460045,0,"{""type"":""Polygon"",""coordinates"":[[[-88.28761903871845,46.23237927765152],[-88.29125263617091,46.232021065236374],[-88.294596866278,46.23097495508281],[-88.29738543685941,46.2293242535305],[-88.29939635630778,46.22720040374996],[-88.30046961078153,46.22477250809119],[-88.3005198840096,46.2222338538333],[-88.29954331262613,46.219786519163286],[-88.29761775050893,46.21762528735105],[-88.29489653455781,46.21592214967362],[-88.29159625970671,46.214812628257334],[-88.28797954230623,46.2143850033754],[-88.28433414254668,46.2146732980745],[-88.28095009945325,46.215654574896845],[-88.27809668581993,46.21725075833373],[-88.27600100436712,46.21933483899313],[-88.27482991942807,46.221740968946044],[-88.274676759566,46.2242776492145],[-88.27555385425198,46.226742964046814],[-88.27739150939412,46.228940652156794],[-88.28004351669719,46.23069573605257],[-88.28329877026754,46.23186846320131],[-88.28689807253265,46.23236544526998],[-88.28761903871845,46.23237927765152]]]}"
00000000000000000082,MI_Forest_Upper_Peninsula_2_20_12b,0.09253950166571105,38.22909635479038,0,"{""type"":""Polygon"",""coordinates"":[[[-88.21314313292379,46.22763925323171],[-88.21677641659795,46.227281040826085],[-88.22012035793698,46.22623493069815],[-88.2229086877696,46.224584229179534],[-88.22491943365738,46.22246037943028],[-88.22599259556026,46.22003248379057],[-88.22604286454688,46.21749382953364],[-88.22506637755411,46.215046494846106],[-88.22314098171242,46.2128852630034],[-88.22042000067037,46.211182125292034],[-88.21712001066666,46.210072603848936],[-88.21350360539955,46.20964497895567],[-88.20985852024647,46.20993327366247],[-88.2064747692238,46.21091455050913],[-88.20362160190122,46.21251073397937],[-88.20152610140006,46.21459481467075],[-88.20035511763771,46.2170009446443],[-88.200201971096,46.21953762491561],[-88.2010789901509,46.222002939732086],[-88.2029164866999,46.22420062781249],[-88.20556826505437,46.225955711674175],[-88.2088232375465,46.22712843879498],[-88.2124222289976,46.227625420850536],[-88.21314313292379,46.22763925323171]]]}"
00000000000000000083,MI_Forest_Upper_Peninsula_2_20_13b,0.06190191823120732,20.428361274159958,0,"{""type"":""Polygon"",""coordinates"":[[[-88.20129976052584,46.240427955052986],[-88.2049338909627,46.24006974262165],[-88.20827861157169,46.23902363242458],[-88.21106759108946,46.23737293081501],[-88.21307880534812,46.23524908098137],[-88.21415221706289,46.23282118529018],[-88.21420249749548,46.23028253103072],[-88.21322578276575,46.2278351963904],[-88.2112999382127,46.22567396462994],[-88.20857832324465,46.22397082701015],[-88.20527756455131,46.2228613056394],[-88.20166031696054,46.22243368077669],[-88.19801438280996,46.222721975462726],[-88.1946298436046,46.22370325224378],[-88.19177601158748,46.225299435624024],[-88.1896800227699,46.2273835162291],[-88.1885087659719,46.22978964614696],[-88.18835558348387,46.2323263264106],[-88.18923280663687,46.2347916412698],[-88.19107073116557,46.23698932943001],[-88.19372312736114,46.238744413383664],[-88.19697885837145,46.23991714057989],[-88.20057868858581,46.240414122670806],[-88.20129976052584,46.240427955052986]]]}"
00000000000000000084,MI_Forest_Upper_Peninsula_2_20_14b,0.3009925672541332,16.794795071276212,0,"{""type"":""Polygon"",""coordinates"":[[[-88.32473213678628,46.25650747345171],[-88.328367332694,46.256149260988025],[-88.33171303384857,46.255103150703995],[-88.33450283085693,46.25345244898],[-88.33651463446067,46.2513285990402],[-88.33758836051052,46.248900703284235],[-88.33763865534534,46.2463620490216],[-88.33666165405697,46.24391471444069],[-88.33473524489612,46.24175348278368],[-88.332012832267,46.24005034527908],[-88.3287111063413,46.23894082399936],[-88.32509279886541,46.23851319917509],[-88.32144579643219,46.23880149383501],[-88.31806026546658,46.23978277053352],[-88.31520559707278,46.24137895380055],[-88.31310899381279,46.24346303429706],[-88.31193739345743,46.24586916414489],[-88.31178416573849,46.24840584439885],[-88.31266164570543,46.250871159311814],[-88.31450010875555,46.2530688475724],[-88.31715328237273,46.254823931641766],[-88.32040996781693,46.25599665893288],[-88.32401085343655,46.25649364106825],[-88.32473213678628,46.25650747345171]]]}"
00000000000000000085,MI_Forest_Upper_Peninsula_2_20_15b,0.20683859344926597,30.291650869011868,0,"{""type"":""Polygon"",""coordinates"":[[[-88.25655248167911,46.25819747275097],[-88.2601877896235,46.25783926028387],[-88.26353359388466,46.2567931499907],[-88.26632347685403,46.255142448254695],[-88.26833534242871,46.253018598303726],[-88.26940910153161,46.25059070254094],[-88.26945939788084,46.24805204827798],[-88.26848236646018,46.24560471370332],[-88.26655589792952,46.243443482057174],[-88.26383340142455,46.241740344564704],[-88.26053157379218,46.240630823294545],[-88.256913154867,46.24020319847432],[-88.25326604010142,46.24049149313149],[-88.24988040485,46.24147276982132],[-88.24702564850928,46.243068953076445],[-88.2449289806393,46.24515303356153],[-88.2437573441581,46.24755916340201],[-88.24360411168301,46.25009584365497],[-88.24448161865453,46.25256115857357],[-88.24632013833138,46.254758846844716],[-88.2489733936962,46.25651393092624],[-88.25223017950128,46.257686658227335],[-88.25583117609916,46.25818364036738],[-88.25655248167911,46.25819747275097]]]}"
00000000000000000086,MI_Forest_Upper_Peninsula_2_20_16b,0.12352793846946947,21.48145986679409,0,"{""type"":""Polygon"",""coordinates"":[[[-88.17545926992112,46.25985625834285],[-88.17909468784272,46.25949804587243],[-88.18244059331514,46.25845193557027],[-88.18523056066532,46.25680123382246],[-88.18724248707181,46.254677383860525],[-88.18831627862016,46.25224948809107],[-88.18836657645598,46.24971083382777],[-88.1873895154569,46.247263499259255],[-88.18546298864783,46.24510226762378],[-88.1827404098088,46.24339913014319],[-88.17943848233938,46.24228960888243],[-88.17581995401356,46.241861984066176],[-88.17217272898057,46.24215027872065],[-88.16878699136034,46.24313155540195],[-88.1659321486894,46.244727738645395],[-88.16383541739707,46.246811819119294],[-88.1626637454541,46.24921794895253],[-88.1625105083103,46.25175462920449],[-88.16338804179,46.254219944128636],[-88.16522661705265,46.256417632410155],[-88.1678799526624,46.25817271650361],[-88.17113683698351,46.259345443814496],[-88.17473794251963,46.259842425959135],[-88.17545926992112,46.25985625834285]]]}"
00000000000000000087,MI_Forest_Upper_Peninsula_2_20_17b,0.26804387925328615,46.8659439670729,0,"{""type"":""Polygon"",""coordinates"":[[[-88.35080004154472,46.27058039637639],[-88.35443617070892,46.270222183884364],[-88.35778273073306,46.269176073524186],[-88.36057324378949,46.2675253717],[-88.36258556360633,46.26540152166723],[-88.36365956498528,46.26297362585455],[-88.36370987243508,46.26043497158913],[-88.3627326201471,46.25798763706026],[-88.36080571644067,46.25582640549382],[-88.3580826051324,46.25412326809011],[-88.35478003199844,46.2530137468901],[-88.35116079615887,46.2525861220995],[-88.34751285800641,46.25287441673654],[-88.34412645834836,46.25385569336275],[-88.34127105736398,46.25545187653065],[-88.33917391590785,46.25753595693208],[-88.33800201462715,46.25994208671858],[-88.33784874728993,46.262478766964094],[-88.33872645220268,46.26494408192412],[-88.34056538694892,46.26714177027262],[-88.34321924151735,46.2688968544433],[-88.3464767629596,46.27006958181751],[-88.35007857301916,46.270566563991814],[-88.35080004154472,46.27058039637639]]]}"
00000000000000000088,MI_Forest_Upper_Peninsula_2_20_18b,0.03057055444196151,27.24951326881948,0,"{""type"":""Polygon"",""coordinates"":[[[-88.23571956155739,46.27441968238341],[-88.23935594544804,46.274061469883655],[-88.24270273989517,46.27301535950269],[-88.24549344839237,46.27136465765117],[-88.2475059091063,46.26924080759302],[-88.24857998563456,46.266812911764866],[-88.24863029652751,46.2642742574987],[-88.24765297573076,46.261826922984014],[-88.24572593704127,46.2596656914423],[-88.24300263503297,46.257962554066125],[-88.23969983065892,46.256853032887854],[-88.23608034142836,46.25642540810644],[-88.23243214787733,46.25671370273723],[-88.22904551111519,46.257694979343725],[-88.2261899101749,46.259291162484566],[-88.22409262182153,46.26137524286006],[-88.22292063840514,46.26378137262982],[-88.22276736025437,46.266318052873025],[-88.22364512656463,46.26878336784589],[-88.22548419005733,46.27098105621839],[-88.22813823048706,46.272736140416704],[-88.23139598010968,46.273908867813596],[-88.23499804248925,46.27440584999854],[-88.23571956155739,46.27441968238341]]]}"
00000000000000000089,MI_Forest_Upper_Peninsula_2_20_1b,0.07222443133404206,52.385164506696356,0,"{""type"":""Polygon"",""coordinates"":[[[-88.23905051004431,46.208665778249284],[-88.24268253851093,46.2083075658818],[-88.24602532469098,46.207261455856354],[-88.24881269145597,46.205610754472616],[-88.25082274304918,46.203486904848496],[-88.25189553464064,46.201059009285125],[-88.25194578666007,46.198520355031924],[-88.25096963725554,46.19607302027437],[-88.24904490656577,46.19391178830974],[-88.24632486523066,46.19220865046258],[-88.24302601470221,46.19109912891221],[-88.23941085806266,46.190671503973626],[-88.23576703143007,46.19095979871122],[-88.23238444877846,46.19194107565517],[-88.22953226677289,46.19353725925885],[-88.22743749013271,46.19562134007819],[-88.22626691110753,46.1980274701343],[-88.22611381785111,46.200564150416994],[-88.22699053435893,46.20302946517012],[-88.22882739648763,46.2052271531322],[-88.23147825897881,46.20698223685751],[-88.23473210707355,46.20815496386646],[-88.23832985517515,46.20865194586962],[-88.23905051004431,46.208665778249284]]]}"
0000000000000000008a,MI_Forest_Upper_Peninsula_3_20_01,0.12392717941739655,10.907049755547572,0,"{""type"":""Polygon"",""coordinates"":[[[-88.80014811380151,46.07988693982577],[-88.80377165613676,46.07952872771643],[-88.80710663258668,46.078482618384804],[-88.80988748829985,46.07683191791396],[-88.81189284594473,46.07470806913685],[-88.81296313395274,46.07228017409027],[-88.81301327125757,46.06974151986238],[-88.81203940419684,46.06729418463084],[-88.81011917042635,46.065132951840866],[-88.80740548220847,46.06342981307454],[-88.80411433538146,46.06232029079796],[-88.80050762039491,46.06189266555265],[-88.79687230229938,46.062180960498665],[-88.79349761870644,46.0631622381012],[-88.7906520981764,46.064758422608165],[-88.78856221537264,46.066842504293696],[-88.7873943726683,46.06924863490865],[-88.7872416396562,46.071785315268386],[-88.78811631071763,46.07425062959267],[-88.78994888369198,46.0764483167538],[-88.79259355426741,46.078203399556024],[-88.79583980060295,46.07937612580786],[-88.79942914274224,46.079873107456265],[-88.80014811380151,46.07988693982577]]]}"
0000000000000000008b,MI_Forest_Upper_Peninsula_3_20_02,0.42812476188385223,16.813098680497532,0,"{""type"":""Polygon"",""coordinates"":[[[-88.82437886892595,46.0759094216861],[-88.82800215007735,46.07555120958472],[-88.8313368861615,46.074505100274465],[-88.83411754147923,46.07285439983175],[-88.83612275465495,46.07073055108074],[-88.83719296560822,46.06830265605009],[-88.8372430993823,46.065764001822984],[-88.83626930256685,46.06331666657683],[-88.83434920720133,46.06115543376143],[-88.83163571451804,46.05945229496678],[-88.82834480479362,46.05834277266782],[-88.82473834962217,46.057915147413055],[-88.82110329340026,46.05820344236551],[-88.81772885292258,46.05918471998832],[-88.81488353741773,46.06078090452312],[-88.81279380523515,46.062864986235354],[-88.8116260467485,46.06527111686751],[-88.8114733248238,46.06780779722963],[-88.8123479329309,46.07027311154071],[-88.81418037389473,46.07247079867716],[-88.816824853897,46.07422588145093],[-88.82007086626763,46.07539860767944],[-88.8236599496905,46.075895589316914],[-88.82437886892595,46.0759094216861]]]}"
0000000000000000008c,MI_Forest_Upper_Peninsula_3_20_03,0.09442882049818757,18.728584244774982,0,"{""type"":""Polygon"",""coordinates"":[[[-88.83595915436173,46.082459841133605],[-88.83958286567598,46.082101629019114],[-88.84291799763615,46.081055519673676],[-88.84569898299985,46.079404819184624],[-88.8477044341124,46.07728097039063],[-88.84877477197277,46.07485307533375],[-88.84882491156192,46.07231442110536],[-88.84785099905434,46.06986708588326],[-88.84593067573952,46.067705853109736],[-88.84321686101596,46.066002714361744],[-88.8399255607899,46.06489319209964],[-88.8363186777099,46.064465566860434],[-88.83268319018909,46.0647538618023],[-88.82930834930707,46.065735139391705],[-88.8264626961312,46.067331323880666],[-88.82437271587953,46.06941540554894],[-88.8232048186886,46.07182153615274],[-88.82305207850324,46.074358216510944],[-88.82392679029442,46.076823530843775],[-88.82575944867607,46.07902121802087],[-88.82840424254726,46.08077630084149],[-88.83165064025187,46.08194902710843],[-88.8352401497738,46.0824460087639],[-88.83595915436173,46.082459841133605]]]}"
0000000000000000008d,MI_Forest_Upper_Peninsula_3_20_04,0.5419129907533726,19.686123213386338,0,"{""type"":""Polygon"",""coordinates"":[[[-88.8511736071561,46.08241079102202],[-88.85479731524869,46.08205257890763],[-88.858132444244,46.08100646956244],[-88.86091342713586,46.07935576907375],[-88.86291887646642,46.07723192028008],[-88.86398921337633,46.07480402522341],[-88.86403935292192,46.07226537099501],[-88.86306544128081,46.069818035772734],[-88.8611451196732,46.0676568029989],[-88.85843130736151,46.065953664250564],[-88.85514001006005,46.06484414198817],[-88.85153313018482,46.06441651674885],[-88.84789764589418,46.0647048116908],[-88.84452280801095,46.06568608928046],[-88.84167715736402,46.067282273769756],[-88.83958717897023,46.06936635543835],[-88.83841928281811,46.07177248604237],[-88.83826654276952,46.0743091664006],[-88.83914125378416,46.07677448073328],[-88.84097391053749,46.07897216791007],[-88.843618702058,46.08072725073034],[-88.8468650968767,46.081899976996986],[-88.85045460320741,46.08239695865232],[-88.8511736071561,46.08241079102202]]]}"
0000000000000000008e,MI_Forest_Upper_Peninsula_3_20_05,0.5755247779308518,15.516129108486004,0,"{""type"":""Polygon"",""coordinates"":[[[-88.88201720914277,46.074259554296326],[-88.88564038197175,46.07390134219824],[-88.8889750183675,46.07285523289686],[-88.89175559057398,46.0712045324658],[-88.89376074383308,46.06908068372562],[-88.89483092282896,46.066652788701575],[-88.89488105513871,46.064114134474785],[-88.89390728745653,46.06166679922257],[-88.89198724949257,46.05950556639662],[-88.88927383790458,46.05780242759025],[-88.88598302651519,46.056692905282],[-88.8823766790985,46.05626528002331],[-88.8787417314851,46.05655357497842],[-88.87536739183614,46.057534852609656],[-88.87252216136267,46.05913103715601],[-88.87043249164816,46.06121511887929],[-88.86926476808964,46.0636212495186],[-88.86911205076329,46.066157929881705],[-88.86998663276096,46.06862324418729],[-88.87181901897523,46.07082093131351],[-88.87446341993987,46.072576014075494],[-88.87770933527678,46.07374874029433],[-88.88129831140056,46.07424572192726],[-88.88201720914277,46.074259554296326]]]}"
0000000000000000008f,MI_Forest_Upper_Peninsula_3_20_06,0.130990587268351,11.243297587131378,0,"{""type"":""Polygon"",""coordinates"":[[[-88.82460628307966,46.05839853184922],[-88.82822841503317,46.058040319782826],[-88.83156209351803,46.05699421056667],[-88.83434186710421,46.055343510247745],[-88.83634644462161,46.053219661611585],[-88.83741631653726,46.050791766651],[-88.83746643477605,46.04825311242733],[-88.83649294703687,46.045805777116904],[-88.83457346064736,46.04364454418958],[-88.83186082830815,46.041941405270315],[-88.82857096182522,46.04083188287288],[-88.82496564982942,46.04040425757652],[-88.82133174584067,46.04069255255723],[-88.81795837505996,46.04167383026935],[-88.81511396165735,46.043270014926634],[-88.81302489220167,46.045354096756306],[-88.81185750426924,46.04776022746425],[-88.81170483112857,46.05029690783682],[-88.81257916223927,46.05276222208973],[-88.81441102236226,46.054959909117585],[-88.81705466385056,46.0567149917662],[-88.82029964678543,46.05788771789205],[-88.82388759186694,46.05838469948141],[-88.82460628307966,46.05839853184922]]]}"
00000000000000000090,MI_Forest_Upper_Peninsula_3_20_07,0.07122039640434748,9.362130579105605,0,"{""type"":""Polygon"",""coordinates"":[[[-88.80464288766339,46.06510947893466],[-88.80826545991418,46.064751266854856],[-88.81159954360176,46.06370515760265],[-88.81437965500966,46.06205445723628],[-88.81638447606966,46.059930608556115],[-88.81745447788231,46.05750271356868],[-88.81750460207323,46.054964059343696],[-88.8165309959163,46.05251672405789],[-88.8146112762071,46.050355491173455],[-88.81189831424044,46.04865235230194],[-88.80860804805575,46.04754282994223],[-88.80500229806997,46.047115204661814],[-88.80136795262099,46.047403499631706],[-88.79799417200252,46.0483847773096],[-88.79514941297346,46.04998096191995],[-88.79306008960428,46.05206504370462],[-88.79189255969979,46.054471174383536],[-88.79173986786829,46.05700785475209],[-88.79261430510587,46.0594731690273],[-88.79444638776899,46.06167085609676],[-88.79709035052088,46.063425938793316],[-88.80033572786805,46.06459866495852],[-88.80392410908732,46.06509564656631],[-88.80464288766339,46.06510947893466]]]}"
