system:index,Deployment_ID,perc_hard_mast_200,perc_soft_mast_200,perc_total_forest_200,.geo
00000000000000000070,MI_Forest_Upper_Peninsula_20_12,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.60620151123611,46.62589730105825],[-87.60693350022974,46.62582566775118],[-87.60760721746723,46.62561647038385],[-87.60816903131965,46.62528636252525],[-87.60857422052905,46.624861622680164],[-87.60879053429379,46.62437606192122],[-87.6088007587269,46.623868331971714],[-87.60860408561818,46.62337884818935],[-87.6082161750032,46.62294657248695],[-87.60766790710903,46.622605912275255],[-87.60700292349527,46.62238398217442],[-87.60627415336212,46.62229844629334],[-87.60553960147688,46.62235611264316],[-87.60485773265924,46.62255239142071],[-87.60428281970098,46.62287166022023],[-87.60386062448941,46.623288507144586],[-87.60362475573069,46.62376975299977],[-87.60359399308317,46.62427709179035],[-87.6037707908908,46.62477013951011],[-87.60414108105829,46.62520964865855],[-87.60467539130778,46.62556063262327],[-87.6053311902921,46.62579515114],[-87.60605627316835,46.6258945349432],[-87.60620151123611,46.62589730105825]]]}"
00000000000000000071,MI_Forest_Upper_Peninsula_20_13,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.59140175483972,46.63780310087095],[-87.5921339048753,46.63773146756291],[-87.59280777033233,46.637522270192974],[-87.59336970778122,46.63719216233093],[-87.59377498612525,46.63676742248265],[-87.59399134746903,46.636281861721756],[-87.59400157414129,46.635774131772166],[-87.59380485775725,46.63528464799157],[-87.59341686180021,46.63485237229229],[-87.59286847329216,46.634511712084056],[-87.59220334339314,46.63428978198594],[-87.59147441294546,46.63420424610603],[-87.59073969947407,46.63426191245506],[-87.59005768065738,46.63445819123014],[-87.58948264122463,46.63477746002625],[-87.58906035312968,46.63519430694735],[-87.5888244324735,46.63567555280043],[-87.5887936630483,46.636182891590714],[-87.58897049974121,46.6366759393121],[-87.58934087136475,46.63711544846355],[-87.58987529915903,46.63746643243175],[-87.59053124242013,46.63770095095132],[-87.59125648481864,46.63780033475585],[-87.59140175483972,46.63780310087095]]]}"
00000000000000000072,MI_Forest_Upper_Peninsula_20_14,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.5908978764207,46.64759974588537],[-87.59163015904592,46.64752811257654],[-87.59230414653562,46.647318915204444],[-87.59286618574446,46.646988807339575],[-87.5932715374751,46.646564067488676],[-87.59348793799185,46.646078506726184],[-87.59349816650767,46.6455707767765],[-87.59330141449402,46.64508129299738],[-87.59291334827284,46.64464901730066],[-87.5923648604605,46.64430835709527],[-87.59169961012135,46.64408642699941],[-87.59097054768291,46.64400089112045],[-87.59023570117381,46.64405855746883],[-87.58955355885936,46.64425483624187],[-87.58897841529713,46.64457410503517],[-87.5885560507291,46.64499095195359],[-87.58832008734448,46.645472197804935],[-87.58828931233911,46.645979536594986],[-87.58846618104714,46.64647258431769],[-87.58883661973542,46.646912093471634],[-87.5893711443071,46.6472630774427],[-87.59002720635469,46.647497595964616],[-87.59075258009167,46.64759697977025],[-87.5908978764207,46.64759974588537]]]}"
00000000000000000073,MI_Forest_Upper_Peninsula_20_15,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.55460525294669,46.66649741614987],[-87.5553377915328,46.6664257828395],[-87.55601201460343,46.66621658546326],[-87.55657425025716,46.665886477592935],[-87.55697974365881,46.665461737736955],[-87.55719621979792,46.664976176971365],[-87.55720645187269,46.66446844702154],[-87.55700963107697,46.663978963245256],[-87.55662142921271,46.66354668755346],[-87.556072749696,46.66320602735358],[-87.55540726685034,46.66298409726207],[-87.55467794960718,46.662898561384935],[-87.55394284627222,46.662956227732074],[-87.55326046554855,46.66315250650116],[-87.55268512096708,46.663471775289075],[-87.55226260876972,46.6638886222023],[-87.55202656289903,46.664369868050315],[-87.55199577712118,46.664877206839904],[-87.55217270763362,46.665370254565175],[-87.55254327578858,46.6658097637239],[-87.55307798718654,46.666160747700495],[-87.5537342785484,46.66639526622694],[-87.55445990583091,46.6664946500347],[-87.55460525294669,46.66649741614987]]]}"
00000000000000000074,MI_Forest_Upper_Peninsula_20_16,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.56919989069462,46.65930042704962],[-87.56993233177009,46.65922879373983],[-87.57060646509402,46.65901959636516],[-87.57116862591026,46.65868948849692],[-87.57157406534107,46.65826474864288],[-87.57179051267113,46.65777918787846],[-87.5718007433901,46.657271457928694],[-87.57160394879753,46.65678197415133],[-87.57121579860774,46.65634969845766],[-87.57066719212257,46.65600903825568],[-87.57000179785237,46.65578710816251],[-87.56927257767941,46.65570157228469],[-87.5685375721846,46.65575923863229],[-87.5678552822851,46.655955517402894],[-87.56728001428375,46.65627478619285],[-87.56685755832713,46.65669163310807],[-87.56662154388026,46.65717287895734],[-87.56659076220627,46.65768021774709],[-87.56676766917377,46.658173265471405],[-87.5671381880072,46.6586127746283],[-87.567672828232,46.65896375860279],[-87.5683290322345,46.65919827712751],[-87.56905456292652,46.659297660934456],[-87.56919989069462,46.65930042704962]]]}"
00000000000000000075,MI_Forest_Upper_Peninsula_20_17,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.57089880819598,46.66879831229346],[-87.57163137796442,46.668726678982885],[-87.57230562973457,46.668517481606145],[-87.57286788932011,46.668187373735144],[-87.57327339998078,46.66776263387857],[-87.57348988533253,46.667277073112594],[-87.57350011784087,46.66676934316274],[-87.57330328866581,46.666279859386805],[-87.57291507027689,46.66584758369562],[-87.5723663674059,46.6655069234964],[-87.57170085623522,46.665284993405415],[-87.57097150795059,46.665199457528516],[-87.57023637332794,46.6652571238755],[-87.56955396356018,46.66545340264412],[-87.56897859448964,46.665772671431355],[-87.5685560643074,46.66618951834396],[-87.56832000838787,46.66667076419156],[-87.56828922129768,46.66717810298109],[-87.56846615933941,46.66767115070668],[-87.5688367432666,46.66811065986599],[-87.56937147742458,46.66846164384325],[-87.57002779672256,46.66869616237025],[-87.57075345489314,46.668795546178266],[-87.57089880819598,46.66879831229346]]]}"
00000000000000000076,MI_Forest_Upper_Peninsula_20_18,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.58589922413978,46.669797150929426],[-87.58663180744593,46.66972551761878],[-87.5873060716759,46.66951632024182],[-87.58786834165136,46.66918621237053],[-87.58827385980497,46.66876147251367],[-87.58849034915637,46.66827591174754],[-87.58850058185293,46.66776818179769],[-87.58830374904001,46.6672786980219],[-87.58791552347697,46.66684642233098],[-87.58736681046678,46.66650576213204],[-87.5867012869989,46.666283832041294],[-87.58597192523771,46.66619829616449],[-87.58523677703161,46.6662559625114],[-87.58455435465444,46.66645224127981],[-87.58397897495205,46.666771510066766],[-87.58355643696174,46.667188356979096],[-87.58332037667952,46.66766960282652],[-87.5832895890196,46.66817694161603],[-87.58346653033013,46.66866998934175],[-87.58383712110478,46.669109498501314],[-87.58437186514396,46.669460482478875],[-87.58502819657029,46.66969500100612],[-87.58575386815083,46.66979438481423],[-87.58589922413978,46.669797150929426]]]}"
00000000000000000077,MI_Forest_Upper_Peninsula_20_19,0,4.245504759666235,0,"{""type"":""Polygon"",""coordinates"":[[[-87.48069565298583,46.629402154486264],[-87.48142768937667,46.62933052117892],[-87.48210145023754,46.629121323810814],[-87.48266330046637,46.6287912159512],[-87.48306851590952,46.62836647610518],[-87.48328484367752,46.627880915345656],[-87.48329506876965,46.62737318539614],[-87.48309838292433,46.62688370161428],[-87.48271044719179,46.626451425912805],[-87.48216214379904,46.626110765702116],[-87.48149711713121,46.62588883560209],[-87.48076829981493,46.62580329972136],[-87.4800337003723,46.62586096607094],[-87.47935178740755,46.626057244847765],[-87.47877683722582,46.62637651364628],[-87.4783546146772,46.62679336056967],[-87.47811873064423,46.62727460642425],[-87.47808796600194,46.62778194521473],[-87.47826477525412,46.62827499293497],[-87.47863508939542,46.62871450208429],[-87.47916943424023,46.62906548605005],[-87.4798252756875,46.629300004567604],[-87.4805504055137,46.62939938837119],[-87.48069565298583,46.629402154486264]]]}"
00000000000000000078,MI_Forest_Upper_Peninsula_20_20,0,0.3933985799270773,0,"{""type"":""Polygon"",""coordinates"":[[[-87.49739944553205,46.6266018390247],[-87.49813144405265,46.62653020571758],[-87.49880517005856,46.62632100835009],[-87.49936699122273,46.62599090049129],[-87.4997721857052,46.62556616064601],[-87.49998850228464,46.62508059988695],[-87.4999987268502,46.624572869937445],[-87.49980205118139,46.62408338615518],[-87.49941413551771,46.62365111045296],[-87.49886586048824,46.62331045024147],[-87.49820086822048,46.62308852014079],[-87.49747208860339,46.6230029842598],[-87.49673752715897,46.62306065060956],[-87.49605564946764,46.62325692938697],[-87.49548072902738,46.62357619818628],[-87.49505852832097,46.623993045110446],[-87.49482265649209,46.62447429096551],[-87.49479189344362,46.624981629756064],[-87.49496869355163,46.62547467747592],[-87.49533898853792,46.625914186624534],[-87.49587330574117,46.62626517058947],[-87.49652911326066,46.62649968910637],[-87.49725420557398,46.62659907290964],[-87.49739944553205,46.6266018390247]]]}"
00000000000000000079,MI_Forest_Upper_Peninsula_20_22,0,1.4990741012903797,0,"{""type"":""Polygon"",""coordinates"":[[[-87.54869694405087,46.61009870602589],[-87.5494287195054,46.610027072720115],[-87.55010224020609,46.60981787535625],[-87.55066389017145,46.60948776750221],[-87.55106896118977,46.60906302766135],[-87.55128521186543,46.60857746690498],[-87.55129543332943,46.60806973695561],[-87.55109881760313,46.60758025317087],[-87.55071102015036,46.60714797746436],[-87.55016291218838,46.60680731724807],[-87.5494981225466,46.606585387143596],[-87.548769564988,46.606499851261],[-87.54803522736351,46.606557517611854],[-87.54735355744225,46.6067537963927],[-87.54677881218724,46.60707306519672],[-87.54635674013757,46.60748991212541],[-87.54612094019409,46.60797115798338],[-87.54609018653363,46.60847849677434],[-87.54626693278003,46.608971544491965],[-87.54663711493804,46.60941105363639],[-87.54717126932495,46.60976203759652],[-87.54782687700053,46.609996556109465],[-87.54855174835271,46.61009593991088],[-87.54869694405087,46.61009870602589]]]}"
0000000000000000007a,MI_Forest_Upper_Peninsula_20_23,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.54850074360452,46.61249770239265],[-87.54923255147308,46.61242606908668],[-87.54990610200694,46.61221687172229],[-87.55046777684944,46.61188676386755],[-87.5508728658085,46.611462024026046],[-87.55108912606073,46.61097646326929],[-87.55109934797541,46.61046873331991],[-87.5509027235388,46.60997924953552],[-87.55051490890865,46.60954697382963],[-87.54996677666986,46.60920631361404],[-87.5493019575842,46.60898438351012],[-87.548573367758,46.608898847627756],[-87.54783899760993,46.608956513978455],[-87.54715729749732,46.6091527927588],[-87.5465825267859,46.60947206156214],[-87.54616043604095,46.60988890849016],[-87.54592462565171,46.61037015434771],[-87.54589387062705,46.61087749313862],[-87.54607062470016,46.61137054085657],[-87.5464408232534,46.6118100500016],[-87.54697500129939,46.61216103396243],[-87.54763063801454,46.612395552475945],[-87.54835554147489,46.61249493627764],[-87.54850074360452,46.61249770239265]]]}"
0000000000000000007b,MI_Forest_Upper_Peninsula_20_24,2.253704507409015,5.400210800421602,0,"{""type"":""Polygon"",""coordinates"":[[[-87.55059652109965,46.62220070628495],[-87.55132846011271,46.62212907297818],[-87.55200213134917,46.62191987561167],[-87.55256390684247,46.62158976775413],[-87.5529690683883,46.62116502791004],[-87.55318536738652,46.62067946715169],[-87.55319559112468,46.62017173720222],[-87.5529989314468,46.619682253419306],[-87.55261104731834,46.61924997771594],[-87.55206281685761,46.61890931750317],[-87.55139787864458,46.61868738740148],[-87.55066915826623,46.61860185152005],[-87.54993465653045,46.61865951787009],[-87.54925283426614,46.618855796648425],[-87.5486779605602,46.61917506544899],[-87.54825579417567,46.61959191237437],[-87.54801994152372,46.6200731582302],[-87.5479891809797,46.620580497020875],[-87.54816596671901,46.621073544740135],[-87.548536231606,46.62151305388763],[-87.54907050537457,46.62186403785128],[-87.54972625958153,46.62209855636711],[-87.55045129294884,46.622197940169904],[-87.55059652109965,46.62220070628495]]]}"
0000000000000000007c,MI_Forest_Upper_Peninsula_20_25,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[-87.53199761060571,46.62259756627869],[-87.53272955498413,46.62252593297189],[-87.53340323115874,46.622316735605295],[-87.53396501076986,46.621986627747646],[-87.53437017528533,46.62156188790344],[-87.53458647586874,46.621076327145026],[-87.53459669968149,46.620568597195565],[-87.53440003856181,46.6200791134127],[-87.53401215159008,46.61964683770943],[-87.53346391711091,46.61930617749678],[-87.53279897402416,46.61908424739518],[-87.53207024830469,46.61899871151379],[-87.53133574118543,46.61905637786382],[-87.53065391392366,46.619252656642075],[-87.53007903600404,46.61957192544252],[-87.52965686652496,46.619988772367776],[-87.52942101214397,46.62047001822356],[-87.52939025137412,46.620977357014205],[-87.52956703840897,46.62147040473353],[-87.52993730600978,46.62190991388112],[-87.53047158369455,46.622260897844896],[-87.53112734270829,46.62249541636082],[-87.53185238139034,46.622594800163654],[-87.53199761060571,46.62259756627869]]]}"
0000000000000000007d,MI_Forest_Upper_Peninsula_20_28,0,11.402009296746144,0,"{""type"":""Polygon"",""coordinates"":[[[-87.47280304412122,46.610196806249064],[-87.47353482090115,46.610125172943285],[-87.4742083428217,46.6099159755794],[-87.47476999380429,46.60958586772532],[-87.47517506555619,46.60916112788444],[-87.47539131662344,46.60867556712806],[-87.47540153810586,46.60816783717869],[-87.47520492202341,46.607678353393965],[-87.47481712386826,46.60724607768748],[-87.4742690149136,46.60690541747121],[-87.47360422406787,46.606683487366766],[-87.47287566518987,46.606597951484176],[-87.47214132623549,46.606655617835024],[-87.47145965507971,46.60685189661585],[-87.4708849087838,46.607171165419835],[-87.47046283596968,46.6075880123485],[-87.47022703559908,46.60806925820646],[-87.47019628188285,46.608576596997416],[-87.47037302844927,46.60906964471505],[-87.47074321127768,46.60950915385951],[-87.47127736663201,46.609860137819666],[-87.471932975495,46.61009465633263],[-87.47265784816008,46.610194040134054],[-87.47280304412122,46.610196806249064]]]}"
0000000000000000007e,MI_Forest_Upper_Peninsula_20_29,2.7474651363325506,23.207754750081772,0,"{""type"":""Polygon"",""coordinates"":[[[-87.46959695046381,46.60069892100523],[-87.47032859895319,46.60062728770021],[-87.47100200279786,46.60041809033841],[-87.47156355531999,46.600087982487075],[-87.47196855606475,46.59966324264873],[-87.47218476922919,46.5991776818939],[-87.47219498892781,46.59866995194461],[-87.47199840731972,46.59818046815847],[-87.47161067715045,46.597748192449494],[-87.47106266428024,46.59740753223048],[-87.47039798996946,46.597185602123844],[-87.46966955880255,46.597100066240344],[-87.46893534857226,46.59715773259182],[-87.46825379690995,46.59735401137461],[-87.46767915136721,46.59767328018131],[-87.46725715254661,46.59809012711257],[-87.46702139351899,46.598571372972216],[-87.46699064520202,46.599078711763404],[-87.46716736079136,46.599571759479744],[-87.46753747872955,46.6000112686218],[-87.46807154044438,46.60036225257919],[-87.46872703437244,46.600596771089876],[-87.46945177995758,46.600696154890244],[-87.46959695046381,46.60069892100523]]]}"
0000000000000000007f,MI_Forest_Upper_Peninsula_20_30,0.7435168953635978,3.1040319168228248,0,"{""type"":""Polygon"",""coordinates"":[[[-87.48999733778331,46.603196017595174],[-87.49072901999534,46.603124384289956],[-87.49140245487764,46.602915186927596],[-87.49196403328125,46.602585079075546],[-87.49236905269107,46.60216033923654],[-87.4925852758187,46.6016747784813],[-87.49259549598621,46.601167048531984],[-87.49239890531615,46.60067756474622],[-87.492011157276,46.6002452890379],[-87.49146311914886,46.599904628819594],[-87.49079841420551,46.59968269871354],[-87.49006994946825,46.59959716283028],[-87.48933570540133,46.59965482918158],[-87.48865412232878,46.59985110796387],[-87.4880794503019,46.60017037676986],[-87.48765743203124,46.60058722370044],[-87.48742166213614,46.601068469559635],[-87.4873909123999,46.60157580835075],[-87.48756763613194,46.60206885606745],[-87.48793777112728,46.602508365210134],[-87.48847185745635,46.602859349168234],[-87.48912738159638,46.60309386767954],[-87.48985216058595,46.60319325148018],[-87.48999733778331,46.603196017595174]]]}"
00000000000000000080,MI_Forest_Upper_Peninsula_2_20_10b,0,24.010095153644148,0,"{""type"":""Polygon"",""coordinates"":[[[-88.32997158052407,46.234740497548934],[-88.33069833507945,46.23466886427356],[-88.33136723465206,46.23445966699141],[-88.33192503117616,46.23412955924491],[-88.33232732319125,46.23370481950385],[-88.3325420904657,46.23321925880839],[-88.3325522421164,46.23271152886203],[-88.33235697561004,46.23222204502147],[-88.33197183891639,46.23178976921771],[-88.33142749140598,46.23144910889312],[-88.33076726258749,46.23122717870308],[-88.33004370325153,46.23114164278434],[-88.32931440349606,46.23119930915976],[-88.32863741018487,46.231395588018216],[-88.32806660810128,46.231714856928654],[-88.32764743193141,46.232131703959396],[-88.3274132500251,46.23261294988319],[-88.32738270767432,46.233120288683196],[-88.32755824157108,46.23361333635028],[-88.32792588412404,46.234052845400335],[-88.32845637374726,46.234403829251725],[-88.32910748322065,46.23463834767549],[-88.32982738105324,46.23473773143512],[-88.32997158052407,46.234740497548934]]]}"
00000000000000000081,MI_Forest_Upper_Peninsula_2_20_11b,0,47.22598563880233,0,"{""type"":""Polygon"",""coordinates"":[[[-88.28761903871845,46.22518018489034],[-88.28834566669825,46.22510855161573],[-88.28901444977339,46.22489935433567],[-88.28957214915322,46.224569246591884],[-88.28997437111032,46.22414450685334],[-88.29018910098856,46.22365894615942],[-88.29019925087925,46.22315121621314],[-88.29000401838636,46.222661732371165],[-88.28961894876976,46.22222945656495],[-88.2890746960594,46.22188879623763],[-88.28841458221815,46.221666866045425],[-88.28769114888617,46.22158133012576],[-88.28696197613412,46.221638996501795],[-88.28628510071913,46.22183527536221],[-88.28571439804192,46.222154544275355],[-88.28529529487642,46.222571391308676],[-88.28506115376041,46.22305263723414],[-88.28503061673665,46.22355997603437],[-88.28520612007037,46.224053023700165],[-88.2855736986005,46.22449253274785],[-88.28610409583595,46.22484351659648],[-88.2867550919108,46.225078035017994],[-88.28747486436225,46.22517741877657],[-88.28761903871845,46.22518018489034]]]}"
00000000000000000082,MI_Forest_Upper_Peninsula_2_20_12b,0,22.893674293405113,0,"{""type"":""Polygon"",""coordinates"":[[[-88.21314313292379,46.22044016047053],[-88.213869698171,46.22036852719631],[-88.21453842350837,46.22015932991726],[-88.21509607474214,46.21982922217482],[-88.21549826197754,46.21940448243753],[-88.2157129733217,46.218918921744375],[-88.21572312234014,46.21841119179813],[-88.21552790670478,46.217921707955455],[-88.2151428703325,46.21748943214803],[-88.21459866460636,46.21714877181934],[-88.2139386077494,46.21692684162606],[-88.21321523686673,46.21684130570595],[-88.21248612705936,46.21689897208229],[-88.21180931007534,46.21709525094367],[-88.2112386566653,46.21741451985815],[-88.2108195896818,46.21783136689275],[-88.21058546878201,46.21831261281904],[-88.2105549343984,46.21881995161939],[-88.21073042258465,46.21931299928455],[-88.21109796938418,46.21975250833105],[-88.21162832083098,46.22010349217832],[-88.21227926070395,46.2203380105987],[-88.21299897101477,46.220437394356765],[-88.21314313292379,46.22044016047053]]]}"
00000000000000000083,MI_Forest_Upper_Peninsula_2_20_13b,0.8543572218313398,33.14906020705599,0,"{""type"":""Polygon"",""coordinates"":[[[-88.20129976052584,46.23322886229181],[-88.20202649506335,46.23315722901655],[-88.20269537621193,46.23294803173474],[-88.20325315737273,46.23261792398867],[-88.20365543830819,46.232193184248],[-88.20387019966843,46.231707623552786],[-88.20388035104081,46.23119989360644],[-88.20368508991365,46.23071040976564],[-88.20329996382819,46.23027813396151],[-88.20275563131037,46.22993747363649],[-88.20209542067548,46.2297155434461],[-88.20137188126698,46.22963000752721],[-88.20064260159704,46.22968767390274],[-88.19996562693106,46.22988395276149],[-88.19939484056856,46.230203221672376],[-88.19897567594428,46.23062006870352],[-88.19874150048894,46.231101314627566],[-88.19871095898061,46.231608653427614],[-88.19888648804385,46.232101701094486],[-88.19925412047164,46.23254121014418],[-88.19978459548379,46.23289219399513],[-88.20043568702324,46.23312671241853],[-88.20115556502687,46.233226096177994],[-88.20129976052584,46.23322886229181]]]}"
00000000000000000084,MI_Forest_Upper_Peninsula_2_20_14b,0,46.58243715774887,0,"{""type"":""Polygon"",""coordinates"":[[[-88.32473213678628,46.24930838069052],[-88.32545908433967,46.24923674741399],[-88.32612816154351,46.2490275501287],[-88.32668610618981,46.248697442378045],[-88.32708850502685,46.24827270263313],[-88.32730332932171,46.24778714193532],[-88.32731348365601,46.24727941198885],[-88.3271181652871,46.246789928150434],[-88.3267329263167,46.24635765235044],[-88.32618843425851,46.24601699203002],[-88.32552803012678,46.245795061843275],[-88.32480427866439,46.245709525925925],[-88.32407478525852,46.24576719230039],[-88.32339761218336,46.245963471155854],[-88.32282665852843,46.2462827400622],[-88.32240737104401,46.246699587089005],[-88.3221731269421,46.24718083301026],[-88.32214257646885,46.24768817180992],[-88.32231815696709,46.248181219478944],[-88.32268589713979,46.24862072853264],[-88.32321652763265,46.24897171238822],[-88.32386781001215,46.249206230815425],[-88.32458789902152,46.24930561457667],[-88.32473213678628,46.24930838069052]]]}"
00000000000000000085,MI_Forest_Upper_Peninsula_2_20_15b,0,23.232807311813225,0,"{""type"":""Polygon"",""coordinates"":[[[-88.25655248167911,46.2509983799898],[-88.25727945163159,46.25092674671312],[-88.25794854945109,46.250717549427456],[-88.25850651128826,46.25038744167633],[-88.25890892252292,46.24996270193096],[-88.25912375343549,46.24947714123289],[-88.25913390808125,46.248969411286396],[-88.25893858369324,46.24847992744824],[-88.25855333285273,46.24804765164866],[-88.2580088240185,46.247706991328734],[-88.25734839954013,46.247485061142385],[-88.25662462577982,46.24739952522519],[-88.25589510989913,46.24745719159954],[-88.2552179159608,46.24765347045466],[-88.2546469447147,46.247972739360534],[-88.25422764431124,46.24838958638688],[-88.25399339299099,46.24887083230784],[-88.25396284157505,46.24937817110746],[-88.25413842748179,46.24987121877671],[-88.25450617898413,46.250310727830836],[-88.25503682582615,46.250661711686895],[-88.2556881282729,46.2508962301145],[-88.25640823947,46.250995613875936],[-88.25655248167911,46.2509983799898]]]}"
00000000000000000086,MI_Forest_Upper_Peninsula_2_20_16b,0,4.835609509357613,0,"{""type"":""Polygon"",""coordinates"":[[[-88.17545926992112,46.252657165581674],[-88.17618626186096,46.25258553230486],[-88.17685537991716,46.25237633501884],[-88.1774133586292,46.25204622726724],[-88.17781578203359,46.25162148752144],[-88.17803061944221,46.251135926823096],[-88.17804077439371,46.2506281968766],[-88.17784544409724,46.25013871303867],[-88.17746018160481,46.24970643723954],[-88.17691565630295,46.24936577692009],[-88.17625521185198,46.24914384673411],[-88.1755314162036,46.24905831081706],[-88.1748018782612,46.24911597719132],[-88.17412466384322,46.24931225604609],[-88.1735536753293,46.249631524951496],[-88.17313436224433,46.25004837197739],[-88.17290010383842,46.25052961789807],[-88.17286955149712,46.25103695669765],[-88.17304514271295,46.25153000436712],[-88.17341290533665,46.25196951342167],[-88.17394356822727,46.2523204972782],[-88.1745948903724,46.25255501570619],[-88.17531502334938,46.25265439946781],[-88.17545926992112,46.252657165581674]]]}"
00000000000000000087,MI_Forest_Upper_Peninsula_2_20_17b,0,81.84197371129477,0,"{""type"":""Polygon"",""coordinates"":[[[-88.35080004154472,46.26338130361521],[-88.3515271756808,46.26330967033753],[-88.35219642461138,46.26310047304919],[-88.35275451245624,46.262770365294536],[-88.35315701456446,46.2623456255459],[-88.35337189398435,46.26186006484582],[-88.35338205091303,46.26135233489923],[-88.3531866824055,46.26086285106291],[-88.35280134455806,46.26043057526653],[-88.3522567127569,46.26008991495015],[-88.35159613913939,46.2598679847666],[-88.35087220193692,46.259782448850586],[-88.35014252131765,46.259840115224144],[-88.34946517445393,46.260036394076714],[-88.34889407426593,46.260355662979094],[-88.34847467916711,46.2607725100021],[-88.34824037493699,46.261253755920904],[-88.34820981661123,46.261761094720214],[-88.34838544216191,46.26225414239113],[-88.34875327670946,46.26269365144835],[-88.34928404338942,46.26304463530797],[-88.34993549292756,46.2632791537385],[-88.35065576675896,46.26337853750131],[-88.35080004154472,46.26338130361521]]]}"
00000000000000000088,MI_Forest_Upper_Peninsula_2_20_18b,0,38.51128414939949,0,"{""type"":""Polygon"",""coordinates"":[[[-88.23571956155739,46.26722058962223],[-88.23644674662003,46.26714895634424],[-88.23711604242233,46.26693975905507],[-88.23767416935233,46.266609651299326],[-88.23807669964775,46.26618491154968],[-88.23829159411366,46.26569935084897],[-88.23830175175048,46.26519162090236],[-88.23810636955793,46.2647021370666],[-88.23772100472262,46.26426986127122],[-88.2371763347795,46.26392920095593],[-88.23651571490193,46.263707270773246],[-88.23579172700289,46.263621734857615],[-88.23506199528491,46.26367940123092],[-88.23438460098671,46.26387568008269],[-88.23381346080345,46.26419494898399],[-88.23339403633194,46.26461179600595],[-88.23315971569022,46.26509304192409],[-88.23312915522118,46.26560038072332],[-88.23330479306863,46.26609342839475],[-88.2336726533752,46.26653293745292],[-88.23420345722654,46.26688392131366],[-88.23485495238957,46.26711843974509],[-88.23557527666698,46.26721782350832],[-88.23571956155739,46.26722058962223]]]}"
00000000000000000089,MI_Forest_Upper_Peninsula_2_20_1b,0,76.33951106944544,0,"{""type"":""Polygon"",""coordinates"":[[[-88.23905051004431,46.201466685488114],[-88.2397768243422,46.20139505221542],[-88.24044531871122,46.20118585494047],[-88.24100277734631,46.20085574720341],[-88.24140482568443,46.20043100747114],[-88.24161946288672,46.19994544678104],[-88.24162960841575,46.199437716834936],[-88.24143446021564,46.198948232989466],[-88.24104955683062,46.198515957177165],[-88.24050553905546,46.19817529684305],[-88.23984571015288,46.19795336664547],[-88.23912258908624,46.197867830723546],[-88.23839373107646,46.19792549710112],[-88.23771714783395,46.1981217759664],[-88.23714669150743,46.198441044886216],[-88.23672776926276,46.19885789192594],[-88.23649372923396,46.199339137855524],[-88.23646320541175,46.19984647665632],[-88.23663863300354,46.20033952431896],[-88.23700605287114,46.20077903336071],[-88.23753622114954,46.20113001720252],[-88.23818693619808,46.201364535618445],[-88.23890639792766,46.201463919374405],[-88.23905051004431,46.201466685488114]]]}"
0000000000000000008a,MI_Forest_Upper_Peninsula_3_20_01,1.7602595519966864,15.890656818417149,0,"{""type"":""Polygon"",""coordinates"":[[[-88.80014811380151,46.072687847064586],[-88.80087273149594,46.07261621380221],[-88.80153966434733,46.07240701655501],[-88.8020958208723,46.072076908854484],[-88.80249693016162,46.071652169156074],[-88.80271106610967,46.07116660848665],[-88.80272118804758,46.07065887854158],[-88.80252649575972,46.07016939467715],[-88.80214249146731,46.06973711883184],[-88.80159974438043,46.06939645846095],[-88.80094145661876,46.06917452823432],[-88.80022002449415,46.069088992300124],[-88.79949286882326,46.06914665868604],[-88.79881786584704,46.06934293757767],[-88.79824874195143,46.06966220653362],[-88.79783079824867,46.07007905360798],[-88.79759730496778,46.070560299559915],[-88.79756685254827,46.07106763836379],[-88.79774187047639,46.07156068600926],[-88.79810843218979,46.07200019501899],[-88.79863736211374,46.07235117882388],[-88.79928655718228,46.07258569720952],[-88.80000433831833,46.07268508095129],[-88.80014811380151,46.072687847064586]]]}"
